town,price,year
deal,3725000.0,2011.0
deal,332500.0,2012.0
sea girt,2086128.0,nan
sea girt,2750000.0,2011.0
sea bright,690000.0,2011.0
sea girt,1167500.0,2011.0
sea girt,2300000.0,2012.0
sea girt,750000.0,2012.0
sea girt,1651000.0,2012.0
sea girt,825500.0,2012.0
sea girt,1050000.0,2012.0
sea girt,1725000.0,2012.0
sea girt,1299000.0,2012.0
sea girt,1735000.0,2011.0
sea girt,1880000.0,2012.0
sea girt,1875000.0,2012.0
sea girt,1550000.0,2012.0
sea girt,2625000.0,nan
sea girt,860000.0,2012.0
sea girt,1675000.0,nan
deal,1625000.0,2012.0
sea girt,1975000.0,2012.0
sea girt,2675000.0,2012.0
sea girt,1249000.0,2012.0
sea girt,951500.0,2012.0
sea girt,625000.0,2012.0
sea girt,1549900.0,2012.0
sea girt,799000.0,2012.0
deal,1130000.0,2012.0
sea girt,995000.0,2012.0
sea girt,1150000.0,nan
sea girt,3070000.0,2012.0
sea girt,575000.0,2012.0
sea girt,1249000.0,2012.0
sea bright,130000.0,2012.0
sea girt,1281000.0,2012.0
sea bright,150000.0,2012.0
sea bright,650000.0,nan
sea girt,725000.0,2012.0
sea girt,2875000.0,2012.0
sea girt,651000.0,2013.0
sea girt,2869000.0,nan
sea girt,1525000.0,nan
sea girt,1274000.0,2012.0
sea girt,3790000.0,nan
sea girt,2500000.0,2012.0
sea bright,950000.0,2012.0
sea girt,1240000.0,2012.0
sea girt,1100000.0,2012.0
sea girt,3365000.0,2012.0
sea girt,1849000.0,2012.0
sea girt,1325000.0,2012.0
sea girt,2750000.0,2012.0
sea girt,1850000.0,2012.0
sea girt,1100000.0,2012.0
sea girt,2825000.0,nan
sea girt,2400000.0,2015.0
sea girt,1349000.0,2012.0
sea bright,415000.0,2012.0
sea girt,1125000.0,2012.0
sea girt,1450000.0,2013.0
sea girt,1199000.0,2012.0
sea girt,1313325.0,2012.0
sea girt,899000.0,2012.0
sea girt,2600000.0,nan
sea girt,2400000.0,2012.0
sea girt,2250000.0,2012.0
sea bright,1350000.0,nan
sea girt,1415000.0,2012.0
sea girt,1660000.0,2013.0
sea girt,959000.0,2012.0
deal,2800000.0,2013.0
sea girt,700000.0,2013.0
sea bright,2100000.0,2012.0
sea girt,990000.0,2013.0
sea girt,2875000.0,2013.0
deal,1275000.0,2013.0
sea bright,313000.0,2013.0
sea bright,145000.0,nan
sea girt,2225000.0,2013.0
sea bright,1210000.0,2013.0
sea girt,1300000.0,2013.0
sea girt,1900000.0,2013.0
sea bright,2000000.0,2013.0
sea girt,1950000.0,2013.0
sea girt,2275000.0,2014.0
sea bright,191625.0,2012.0
sea girt,5200000.0,2013.0
sea girt,4425000.0,2013.0
sea bright,245000.0,2013.0
sea girt,670000.0,2013.0
sea girt,1700000.0,2013.0
sea bright,575000.0,nan
sea girt,1525000.0,2013.0
sea bright,1130000.0,2013.0
sea bright,650000.0,2013.0
deal,699000.0,2013.0
sea girt,1050000.0,2013.0
sea girt,1799000.0,2013.0
sea bright,460000.0,2012.0
sea bright,1225000.0,2014.0
sea girt,2350000.0,2013.0
sea girt,2472500.0,2013.0
sea girt,2820000.0,2012.0
sea bright,730000.0,2013.0
sea girt,1725000.0,2013.0
sea girt,1650000.0,2013.0
sea girt,1625000.0,2013.0
sea bright,625000.0,2019.0
sea girt,2400000.0,2020.0
deal,810000.0,2019.0
sea girt,1850000.0,2014.0
sea girt,1925000.0,2020.0
sea girt,1675000.0,2018.0
sea girt,1335000.0,2019.0
sea bright,900000.0,2019.0
sea bright,1550000.0,2019.0
sea bright,1395000.0,2019.0
sea girt,31000.0,2019.0
sea bright,2250000.0,nan
sea girt,3200000.0,2019.0
sea girt,3100000.0,2019.0
sea bright,1561000.0,2019.0
sea girt,2300000.0,2019.0
sea bright,796100.0,2019.0
deal,1000000.0,2019.0
sea bright,1175000.0,2019.0
sea girt,2275000.0,2019.0
sea girt,3450000.0,2019.0
sea girt,2105000.0,2019.0
sea girt,1745100.0,2019.0
sea girt,1435000.0,2019.0
sea bright,995000.0,2019.0
sea bright,880000.0,2019.0
sea girt,3682000.0,2020.0
sea bright,1315022.0,2019.0
sea girt,1660000.0,2019.0
deal,775000.0,2018.0
deal,470000.0,2019.0
deal,1700000.0,2019.0
sea girt,2646100.0,2019.0
deal,1321000.0,2019.0
deal,995000.0,2019.0
sea girt,2500000.0,2019.0
deal,1150000.0,2019.0
deal,1335000.0,2019.0
sea bright,1425000.0,2019.0
sea girt,999999.0,2019.0
sea girt,2600000.0,2018.0
sea bright,2670000.0,nan
sea girt,940000.0,2020.0
deal,1500000.0,2019.0
sea girt,2725000.0,2019.0
sea bright,1625000.0,2012.0
sea girt,2250000.0,nan
sea girt,1500000.0,2013.0
sea girt,2900000.0,nan
sea girt,1410000.0,2014.0
sea girt,3950000.0,2019.0
sea bright,155000.0,2014.0
sea girt,735000.0,2013.0
sea bright,1200000.0,2012.0
sea girt,695709.0,2013.0
sea girt,2500000.0,2013.0
sea girt,3999000.0,2019.0
sea bright,1600000.0,nan
sea girt,985000.0,2014.0
sea girt,1649000.0,2014.0
sea girt,535000.0,2014.0
sea girt,2400000.0,2014.0
sea girt,990000.0,2014.0
sea girt,2900000.0,2015.0
sea girt,1615000.0,2014.0
sea bright,260000.0,nan
sea girt,2325000.0,nan
sea girt,2870000.0,nan
sea bright,187000.0,2014.0
sea girt,2850000.0,2014.0
sea girt,999999.0,2014.0
sea girt,2275000.0,nan
sea girt,3050000.0,nan
sea bright,480000.0,2014.0
deal,1465000.0,2014.0
sea girt,1325000.0,2014.0
sea girt,1051000.0,2014.0
sea girt,2670000.0,2015.0
sea girt,2265000.0,2014.0
sea girt,677000.0,2014.0
sea girt,2467500.0,2014.0
sea girt,1118750.0,nan
sea girt,900000.0,2019.0
sea bright,275000.0,2014.0
sea girt,680000.0,2014.0
sea girt,3200000.0,2013.0
sea girt,999999.0,2014.0
sea girt,900000.0,2014.0
sea girt,1015000.0,2014.0
sea girt,1900000.0,2014.0
sea girt,2250000.0,2014.0
sea girt,739000.0,nan
sea girt,1790674.0,2014.0
sea girt,1540000.0,2014.0
sea girt,675000.0,2015.0
sea girt,1995000.0,2014.0
sea girt,1800000.0,2014.0
sea girt,2750000.0,2014.0
sea bright,357000.0,nan
sea girt,1225000.0,2014.0
deal,1600000.0,2014.0
sea girt,2050000.0,2014.0
sea girt,630000.0,2014.0
sea bright,216000.0,2012.0
deal,2750000.0,2014.0
sea girt,5300000.0,2013.0
sea bright,987500.0,2014.0
sea bright,1400000.0,2014.0
sea girt,2250000.0,nan
sea bright,285000.0,nan
sea bright,315000.0,2014.0
sea girt,645000.0,2014.0
sea girt,2740000.0,2014.0
sea bright,1650000.0,2014.0
sea bright,479000.0,2014.0
sea bright,990000.0,2014.0
sea girt,725000.0,2014.0
sea girt,1800000.0,2014.0
deal,2700000.0,2012.0
sea girt,2550000.0,nan
sea girt,2900000.0,2015.0
sea girt,3450000.0,nan
sea girt,667500.0,2014.0
sea bright,330000.0,2015.0
sea girt,2550000.0,2014.0
sea girt,1713000.0,2014.0
sea bright,2000000.0,2015.0
sea bright,2000000.0,2019.0
sea girt,3000000.0,2019.0
sea bright,550000.0,2015.0
sea girt,560000.0,2014.0
sea bright,601000.0,2015.0
sea girt,2400000.0,nan
sea girt,1520000.0,2015.0
sea bright,360000.0,2015.0
deal,2000000.0,2015.0
sea bright,760000.0,2016.0
sea girt,1075000.0,2014.0
sea bright,251000.0,nan
sea girt,1649000.0,2015.0
sea girt,1300000.0,2015.0
sea girt,1585000.0,2015.0
sea girt,1100000.0,2015.0
sea girt,3310000.0,2015.0
sea girt,795000.0,2015.0
deal,7800000.0,2019.0
sea girt,730000.0,2015.0
sea girt,866000.0,2015.0
sea girt,1130000.0,2015.0
sea girt,1650000.0,2015.0
sea girt,2050000.0,2015.0
sea bright,425000.0,2015.0
deal,599000.0,2015.0
sea girt,3900000.0,2014.0
sea girt,1700000.0,2015.0
sea girt,1275000.0,2016.0
sea bright,215000.0,nan
sea bright,430000.0,2015.0
sea girt,2110000.0,2014.0
sea girt,4800000.0,2015.0
sea bright,293210.0,2014.0
sea bright,410000.0,nan
sea girt,1600000.0,2015.0
sea girt,700000.0,2015.0
sea girt,1775000.0,nan
sea girt,780000.0,2015.0
sea bright,695000.0,2015.0
sea girt,2450000.0,2015.0
deal,875000.0,2015.0
sea bright,174250.0,2015.0
sea girt,1260000.0,2014.0
sea bright,1089000.0,2016.0
deal,2100000.0,nan
sea bright,575000.0,2015.0
sea girt,3500000.0,2015.0
sea girt,2400000.0,2015.0
sea bright,1100000.0,2015.0
sea girt,2050000.0,2016.0
sea girt,990000.0,2015.0
sea girt,975000.0,2015.0
sea bright,212000.0,2015.0
sea girt,2125000.0,nan
sea bright,560000.0,2015.0
sea girt,1350000.0,2016.0
sea girt,2335000.0,2015.0
sea bright,700000.0,2015.0
sea girt,1588000.0,2015.0
sea girt,732500.0,2015.0
sea bright,399900.0,2015.0
sea girt,2520000.0,2020.0
sea girt,1300000.0,2015.0
sea bright,250000.0,2016.0
sea bright,675000.0,2015.0
sea girt,505000.0,2017.0
sea girt,1875000.0,2016.0
sea girt,1900000.0,2015.0
sea girt,2475000.0,2015.0
sea girt,1850000.0,2015.0
sea girt,1625000.0,2015.0
sea bright,757500.0,2015.0
sea girt,2550000.0,2017.0
sea bright,290000.0,2016.0
sea girt,1400000.0,2016.0
sea girt,2341000.0,2016.0
sea girt,2130000.0,2016.0
sea girt,2850000.0,nan
sea girt,3049000.0,2015.0
sea girt,5400000.0,2015.0
sea girt,1500000.0,2016.0
deal,2700000.0,2015.0
sea girt,1100000.0,2015.0
sea girt,1601000.0,2016.0
sea girt,1750000.0,2016.0
sea bright,750000.0,nan
sea girt,1725000.0,2016.0
sea girt,1299900.0,2016.0
deal,2800000.0,2015.0
sea bright,485000.0,2016.0
sea girt,1675000.0,2015.0
sea bright,779000.0,2016.0
sea bright,2799000.0,2016.0
sea girt,2150000.0,2015.0
sea girt,1250000.0,2016.0
sea girt,1780000.0,2015.0
deal,1215000.0,2015.0
sea girt,2499000.0,2015.0
sea girt,2150000.0,2016.0
sea girt,2600000.0,2015.0
sea bright,335000.0,2016.0
sea girt,1750000.0,2016.0
sea girt,2200000.0,2015.0
sea girt,2700000.0,nan
sea girt,2925000.0,2016.0
sea girt,2025000.0,2017.0
sea girt,2199000.0,nan
deal,550000.0,2016.0
sea bright,450000.0,2016.0
sea girt,1500000.0,2016.0
sea girt,630000.0,2015.0
sea bright,1080000.0,2016.0
sea bright,2000000.0,2016.0
sea girt,2380000.0,2017.0
sea bright,2700000.0,2016.0
sea girt,2200000.0,nan
sea bright,820000.0,nan
sea bright,1100000.0,2017.0
sea bright,485000.0,2016.0
deal,1450000.0,2015.0
sea girt,1420000.0,2016.0
sea bright,472500.0,2016.0
deal,350000.0,2016.0
sea girt,1900000.0,2016.0
sea girt,2222000.0,2019.0
deal,1350000.0,nan
sea girt,2225000.0,nan
sea girt,2280000.0,nan
sea bright,1185000.0,2016.0
deal,1550000.0,2016.0
sea girt,912000.0,2016.0
deal,6900000.0,2019.0
sea bright,855000.0,2018.0
sea girt,1536150.0,2016.0
sea girt,1148750.0,2016.0
sea girt,3900000.0,2019.0
sea girt,2050000.0,2016.0
sea girt,1575000.0,2016.0
sea bright,190000.0,2017.0
sea girt,1330000.0,2016.0
sea girt,3650000.0,2017.0
sea girt,2459000.0,nan
sea girt,2175000.0,2017.0
sea girt,1952000.0,2016.0
sea girt,750000.0,2017.0
sea girt,2165000.0,2016.0
sea bright,1550000.0,2016.0
sea girt,1325000.0,2017.0
sea bright,1625000.0,2016.0
sea girt,2900000.0,2016.0
sea girt,1785000.0,2017.0
sea girt,1925000.0,2017.0
sea girt,3050000.0,2017.0
sea girt,3550000.0,2017.0
sea bright,525000.0,2017.0
sea girt,3440000.0,nan
sea girt,2599000.0,nan
sea girt,2135000.0,2017.0
sea girt,1725000.0,2017.0
sea girt,1660000.0,2017.0
sea girt,685000.0,2017.0
sea girt,1235000.0,2019.0
sea girt,2680000.0,2019.0
sea girt,2800000.0,2019.0
sea bright,1950000.0,2016.0
sea girt,3065000.0,2016.0
sea bright,728000.0,2020.0
sea girt,3500000.0,2017.0
sea bright,679000.0,2017.0
sea bright,625000.0,nan
sea girt,3099000.0,nan
sea girt,830000.0,2017.0
sea bright,960000.0,2017.0
sea girt,3050000.0,2016.0
sea girt,3125000.0,2018.0
sea bright,1575100.0,2017.0
sea girt,850000.0,2017.0
sea girt,2699000.0,2017.0
sea girt,1180000.0,2017.0
sea girt,740000.0,2017.0
sea girt,1900000.0,2017.0
deal,1900000.0,2018.0
sea bright,1597500.0,2017.0
sea girt,1975000.0,2017.0
sea girt,4500000.0,nan
sea girt,800000.0,2017.0
sea bright,1200000.0,2017.0
sea girt,3000000.0,2020.0
deal,1250000.0,2018.0
sea girt,3100000.0,2019.0
sea girt,650000.0,2019.0
sea girt,2450000.0,2022.0
sea girt,3325000.0,2017.0
sea girt,3510000.0,nan
sea girt,915000.0,2018.0
sea bright,1850000.0,2018.0
sea bright,549000.0,nan
sea girt,2700000.0,2018.0
sea girt,3100000.0,2017.0
sea bright,550000.0,nan
deal,1355000.0,nan
sea girt,1700000.0,2018.0
deal,1800000.0,2018.0
sea bright,636000.0,2018.0
sea bright,1178090.0,nan
sea bright,450000.0,2018.0
sea girt,3275000.0,2018.0
sea bright,1625000.0,2018.0
sea girt,3291000.0,nan
sea bright,1525000.0,2018.0
sea girt,1995000.0,2018.0
sea girt,1800000.0,2018.0
sea girt,2250000.0,2017.0
deal,1325000.0,2018.0
sea bright,985000.0,2018.0
sea girt,2800000.0,2018.0
sea girt,3000000.0,2018.0
sea girt,2525000.0,2018.0
sea girt,4400000.0,2018.0
sea girt,6850000.0,2018.0
deal,1500000.0,nan
sea girt,3459250.0,2018.0
sea bright,390000.0,2018.0
sea girt,1950000.0,2018.0
sea girt,1490000.0,2018.0
sea girt,1900000.0,2018.0
sea girt,1025000.0,2018.0
sea bright,875000.0,2018.0
deal,1513050.0,nan
sea bright,1600000.0,nan
sea girt,2650000.0,2018.0
sea girt,1400000.0,2018.0
sea girt,1851000.0,2018.0
sea girt,1350000.0,2019.0
sea bright,1300000.0,2018.0
deal,650000.0,2018.0
deal,1700000.0,nan
sea girt,1750000.0,2018.0
sea girt,1735000.0,2018.0
sea girt,1580000.0,2018.0
deal,2000000.0,nan
sea girt,1500000.0,2018.0
sea girt,1640000.0,2018.0
sea bright,554000.0,2018.0
sea bright,1385000.0,nan
sea girt,2300000.0,2018.0
sea bright,485000.0,nan
deal,1400000.0,2017.0
deal,2750000.0,nan
sea girt,3050000.0,2018.0
sea girt,2250000.0,2018.0
sea girt,1700000.0,2019.0
sea girt,3926225.25,2018.0
sea bright,865000.0,2019.0
sea girt,3200000.0,2018.0
sea girt,2250000.0,2019.0
sea girt,3050000.0,nan
sea girt,2250000.0,2019.0
sea girt,1460000.0,2019.0
sea girt,2400000.0,2018.0
sea girt,710000.0,2019.0
sea bright,872500.0,2018.0
sea bright,700000.0,2019.0
sea girt,2076000.0,2019.0
sea bright,1435000.0,nan
sea girt,3200000.0,2018.0
sea girt,3200000.0,2018.0
sea girt,3225000.0,2020.0
sea girt,999999.0,2019.0
sea girt,2130000.0,2018.0
sea girt,1301999.0,2019.0
sea bright,450000.0,2018.0
sea girt,849900.0,2018.0
sea bright,2375000.0,nan
sea bright,950000.0,2019.0
sea bright,1299000.0,nan
sea bright,1070000.0,2019.0
sea girt,2550000.0,nan
sea girt,1350000.0,nan
sea bright,469000.0,2019.0
sea bright,477000.0,nan
sea girt,1710000.0,2019.0
sea girt,1700000.0,2020.0
sea bright,1800000.0,2019.0
sea girt,7100000.0,2020.0
sea girt,2750000.0,2019.0
sea girt,2050000.0,2020.0
sea girt,2725000.0,2019.0
deal,2000000.0,nan
sea girt,1430000.0,2019.0
sea bright,832000.0,2019.0
sea bright,1850000.0,2019.0
sea girt,1950000.0,2019.0
sea girt,3300000.0,nan
sea girt,1227500.0,2019.0
sea bright,3350000.0,2021.0
sea bright,1720000.0,nan
sea girt,2600000.0,2021.0
sea bright,1600000.0,2019.0
sea bright,680000.0,2019.0
sea bright,1610000.0,nan
sea girt,2340000.0,2019.0
deal,5000000.0,2019.0
sea girt,2799000.0,2021.0
deal,5150000.0,nan
sea girt,4399000.0,2021.0
sea girt,2690000.0,2019.0
sea girt,1500000.0,2019.0
sea girt,2695000.0,2018.0
sea girt,2800000.0,nan
sea girt,1225000.0,2020.0
sea girt,3950000.0,2019.0
sea girt,2800000.0,nan
sea girt,935000.0,2019.0
sea girt,4378000.0,2019.0
sea girt,2600000.0,2019.0
deal,775000.0,2019.0
sea girt,3936582.46,nan
deal,3350000.0,nan
sea girt,3600000.0,2021.0
sea girt,4750000.0,2020.0
sea girt,1350000.0,2020.0
sea girt,3099000.0,2021.0
sea girt,1875000.0,2020.0
deal,2000000.0,2019.0
sea girt,2800000.0,2020.0
sea girt,1900000.0,2020.0
sea bright,805000.0,2019.0
sea bright,851000.0,2020.0
sea girt,4400000.0,2019.0
sea girt,2847000.0,2020.0
sea bright,865000.0,2020.0
sea girt,1285000.0,2021.0
sea girt,1990000.0,2019.0
sea girt,5150000.0,2019.0
sea girt,2350000.0,nan
sea girt,3200000.0,2023.0
sea bright,1449000.0,2023.0
sea girt,3450000.0,2022.0
sea girt,3200000.0,2020.0
sea girt,1390000.0,2020.0
sea bright,3100000.0,2021.0
sea girt,2100000.0,2020.0
deal,845000.0,2019.0
sea bright,960000.0,2021.0
sea girt,1900000.0,2020.0
deal,7000000.0,2019.0
sea girt,3799000.0,2021.0
sea bright,950000.0,nan
deal,2300000.0,2019.0
deal,3300000.0,2020.0
deal,1775000.0,2021.0
sea girt,3000000.0,2020.0
deal,7239575.0,2019.0
sea bright,1300000.0,nan
sea girt,2011000.0,2020.0
sea girt,1525000.0,2020.0
sea bright,925000.0,2020.0
sea girt,1725000.0,nan
sea bright,1450000.0,nan
sea bright,4250000.0,2022.0
deal,8000000.0,2020.0
sea girt,850000.0,2020.0
deal,999000.0,2019.0
sea bright,3206500.0,2021.0
sea bright,490000.0,2020.0
sea bright,589000.0,2021.0
sea girt,3873600.0,2019.0
sea bright,610000.0,2022.0
sea bright,785000.0,nan
sea girt,3200000.0,2021.0
sea bright,899000.0,nan
deal,800000.0,2019.0
sea bright,1880000.0,2021.0
sea girt,1601000.0,2021.0
sea girt,4975000.0,2022.0
sea girt,3335000.0,2021.0
sea bright,1100000.0,2021.0
deal,2600000.0,2019.0
sea girt,5850000.0,2021.0
sea girt,2252000.0,2021.0
sea bright,2600000.0,nan
sea girt,2490000.0,2021.0
sea girt,2600000.0,2021.0
sea girt,2700000.0,2021.0
deal,3000000.0,2020.0
deal,4100000.0,2019.0
sea bright,3700000.0,2020.0
sea bright,805000.0,2021.0
sea girt,2000000.0,2021.0
sea girt,4650000.0,2021.0
sea girt,2750000.0,2021.0
sea bright,1699000.0,nan
sea girt,2260000.0,2021.0
sea bright,905000.0,2021.0
sea bright,2300000.0,nan
sea girt,5000000.0,2021.0
sea bright,1699000.0,2019.0
sea bright,1460000.0,2021.0
sea bright,3700000.0,2021.0
deal,5300000.0,2020.0
sea girt,925000.0,2021.0
sea bright,2725000.0,2021.0
sea girt,2150000.0,2021.0
sea girt,3750000.0,2021.0
sea girt,1579000.0,2021.0
sea girt,3950000.0,2021.0
sea girt,3084000.0,2021.0
deal,4600000.0,2021.0
deal,9000000.0,2021.0
sea girt,6250000.0,2021.0
sea girt,1600000.0,2021.0
sea girt,2150000.0,2021.0
sea girt,2875000.0,2022.0
deal,7250000.0,2021.0
sea girt,1450000.0,2022.0
deal,2970000.0,2021.0
sea girt,7269195.0,2023.0
sea girt,1217500.0,2021.0
sea girt,6550000.0,2022.0
sea bright,1275000.0,2022.0
sea girt,3100000.0,2022.0
sea girt,5950000.0,2021.0
sea bright,2805000.0,nan
sea girt,2025000.0,2021.0
sea girt,3240000.0,nan
sea bright,970000.0,2023.0
sea girt,2240500.0,2022.0
sea girt,6200000.0,2022.0
sea girt,2648200.0,2022.0
sea girt,2500000.0,2022.0
sea girt,3100000.0,nan
sea girt,3799000.0,2022.0
sea bright,2999999.0,2022.0
sea girt,2300000.0,2022.0
sea bright,1440000.0,2022.0
sea girt,2900000.0,2022.0
sea girt,2900000.0,2022.0
sea bright,859900.0,nan
sea girt,3100000.0,2022.0
sea girt,4000000.0,2022.0
sea girt,2800000.0,2022.0
sea bright,999999.0,nan
sea girt,2750000.0,2022.0
sea bright,998000.0,2022.0
sea bright,2000000.0,nan
sea bright,999999.0,nan
sea bright,1420000.0,nan
deal,1200000.0,nan
sea bright,3425000.0,2022.0
sea girt,2650000.0,2023.0
sea girt,1810000.0,2022.0
sea girt,3700000.0,2022.0
sea girt,5953500.0,2022.0
sea bright,765000.0,2022.0
sea girt,2500000.0,2022.0
sea bright,2610000.0,nan
